Level,Text
A2,"¿Con qué frecuencia?
(adverbios de frecuencia)
Magdalena va a la casa de David. Su cuarto está muy desorganizado.
David ¿qué pasa aquí? ¿Nunca organizas tu cuarto?
Sí claro que organizo mi cuarto.
Pero mira cómo está tu cuarto ahora. Tienes libros y papeles en tu cama. Tu ropa está en el piso. Tu música está en tu escritorio. ¡Caramba! ¿Con qué frecuencia organizas tu cuarto?
Organizo mi cuarto por lo menos una vez TODOS LOS AÑOS.
No David. En serio eso significa que nunca organizas tu cuarto.
Sí organizo mi cuarto pero sólo a veces.
Si no organizas tu cuarto todos los días necesitas organizar tu cuarto por lo menos una vez todas las semanas. Por ejemplo puedes organizar tu cuarto todos los fines de semana. Puedes hacerlo todos los sábados por la mañana. Puedes…
Ay Magdalena. No me gusta organizar mis cosas. Es muy aburrido. No tengo tiempo durante la semana y luego durante el fin de semana siempre estoy haciendo otras actividades. ¿Me puedes ayudar a organizar mi cuarto hoy?
OK David. Te ayudo esta vez. Pero en el futuro necesitas hacerlo solo.
-----------------------------------------
Comprensión
1.¿Dónde están Magdalena y David en esta historia?
2.¿Cómo está el cuarto de David?
3.¿Dónde están sus cosas?
4.¿Con qué frecuencia organiza David su cuarto?
5.¿Por qué David no organiza su cuarto mucho?
6.¿Qué hace Magdalena para ayudarle a David?
7.¿Qué tiene que hacer David en el futuro?
-----------------------------------------
Aplicación personal
1.¿Cómo está tu cuarto?
2.¿Dónde están tus cosas?
3.¿Te gusta organizar tu cuarto? ¿Por qué sí o por qué no?
4.¿Con qué frecuencia organizas tu cuarto?
5.¿Quién te ayuda a organizar tus cosas?"
A2,"5.1 Frecuencia: Ana y Magdalena hablan de sus actividades…
Buenos días Magdalena. ¿Qué tal?
Más o menos Ana. ¿Y tú?
Pues estoy bien pero estoy muy ocupada.
¿Qué tienes que hacer durante la semana?
Primero practico el baloncesto casi todos los días y tenemos un partido de baloncesto casi todas las semanas. También mis clases en la escuela son difíciles y necesito estudiar muchísimo. Esta semana tenemos un examen en mi clase de biología.
Ay Ana. Eso es mucho. Yo también estoy muy ocupada. Trabajo en Taco Bell tres veces durante la semana y cuido a unos niños los sábados por la mañana. Casi no tengo tiempo para hacer mis tareas de la escuela. Casi nunca tengo tiempo para descansar y mirar una película con mis amigos.
Bueno al final del semestre necesitamos hacer una fiesta y descansar un poco.
¡Buena idea Ana!
……………

Preguntas
1.Escribe el nombre de la chica que habla en cada sección.
2.¿Qué chica juega a un deporte? ¿Cómo se llama la chica?
3.¿Qué chica trabaja? ¿Cómo se llama la chica?
4.¿Qué chica quiere pasar el rato con amigos mirando una película?
5.¿Qué necesitan hacer las dos chicas?
6.¿Qué tiene Ana en su clase de biología?
7.¿Qué planes quieren hacer las dos chicas para el final del semestre?
I've Finished Watching"
A2,"La creación

1 Dios en el principio
creó los cielos y la tierra.
2
La tierra era un caos total
las tinieblas cubrían el abismo
y el Espíritu de Dios iba y venía
sobre la superficie de las aguas.
3
Y dijo Dios: «¡Que exista la luz!»
Y la luz llegó a existir.
4
Dios consideró que la luz era buena
y la separó de las tinieblas.
5
A la luz la llamó «día»
y a las tinieblas «noche».
Y vino la noche y llegó la mañana:
ése fue el primer día.
6
Y dijo Dios: «¡Que exista el firmamento
en medio de las aguas y que las separe!»
7
Y así sucedió: Dios hizo el firmamento
y separó las aguas que están abajo
de las aguas que están arriba.
8
Al firmamento Dios lo llamó «cielo».
Y vino la noche y llegó la mañana:
ése fue el segundo día.
9
Y dijo Dios: «¡Que las aguas debajo del cielo
se reúnan en un solo lugar
y que aparezca lo seco!»
Y así sucedió. 10 A lo seco Dios lo llamó «tierra»
«».
."
A2,"Rut 3Nueva Versión Internacional (NVI)
Rut y Booz en la era
3 Un día su suegra Noemí le dijo:
—Hija mía ¿no debiera yo buscarte un hogar seguro donde no te falte nada? 2 Además ¿acaso Booz con cuyas criadas has estado no es nuestro pariente? Pues bien él va esta noche a la era para aventar la cebada. 3 Báñate y perfúmate y ponte tu mejor ropa. Baja luego a la era pero no dejes que él se dé cuenta de que estás allí hasta que haya terminado de comer y beber. 4 Cuando se vaya a dormir te fijas dónde se acuesta. Luego vas le destapas los pies y te acuestas allí. Verás que él mismo te dice lo que tienes que hacer.
5 —Haré todo lo que me has dicho —respondió Rut.
6 Y bajó a la era e hizo todo lo que su suegra le había mandado.
7 Booz comió y bebió y se puso alegre. Luego se fue a dormir detrás del montón de grano. Más tarde Rut se acercó sigilosamente le destapó los pies y se acostó allí. 8 A medianoche Booz se despertó sobresaltado y al darse vuelta descubrió que había una mujer acostada a sus pies.
9 —¿Quién eres? —le preguntó.
—Soy Rut su sierva. Extienda sobre mí el borde de su manto ya que usted es un pariente que me puede redimir.
10 —Que el Señor te bendiga hija mía. Esta nueva muestra de lealtad de tu parte supera la anterior ya que no has ido en busca de hombres jóvenes sean ricos o pobres. 11 Y ahora hija mía no tengas miedo. Haré por ti todo lo que me pidas. Todo mi pueblo sabe que eres una mujer ejemplar. 12 Ahora bien aunque es cierto que soy un pariente que puede redimirte hay otro más cercano que yo. 13 Quédate aquí esta noche. Mañana si él quiere redimirte está bien que lo haga. Pero si no está dispuesto a hacerlo ¡tan cierto como que el Señor vive te juro que yo te redimiré! Ahora acuéstate aquí hasta que amanezca.
14 Así que se quedó acostada a sus pies hasta el amanecer y se levantó cuando aún estaba oscuro; pues él había dicho: «Que no se sepa que una mujer vino a la era.»
15 Luego Booz le dijo:
—Pásame el manto que llevas puesto y sosténlo firmemente.
Rut lo hizo así y él echó en el manto veinte kilos de cebada y puso la carga sobre ella. Luego él regresó al pueblo.
16 Cuando Rut llegó adonde estaba su suegra ésta le preguntó:
—¿Cómo te fue hija mía?
Rut le contó todo lo que aquel hombre había hecho por ella 17 y añadió:
—Me dio estos veinte kilos de cebada y me dijo: “No debes volver a tu suegra con las manos vacías.”
18 Entonces Noemí le dijo:
—Espérate hija mía a ver qué sucede. Porque este hombre no va a descansar hasta dejar resuelto este asunto hoy mismo."
A2,"No hay que complicar la felicidad Marco Denevi
(En un parque El y Ella están sentados en un banco de piedra. el y Ella se besan.)
El : - Te amo.
Ella: - Te amo.
(Vuelven a besarse.)
El: - Te amo.
Ella: - Te amo.
(Vuelven a besarse.)
El: - Te amo.
Ella: - Te amo.
(El se pone violentamente de pie.)
El: - ¡Basta! ¡Siempre lo mismo! ¿Por qué cuando te digo que te amo no contestas por ejemplo que amas a otro ?
Ella: - ¿A qué otro?
El: - A nadie. Pero lo dices para que yo tenga celos. Los celos alimentan el amor. Nuestra felicidad es
demasiado simple. Hay que complicarla un poco. ¿Comprendes?
Ella: - No quería confesártelo porque pensé que sufrirías. Pero lo has adivinado.
El: - ¿Qué es lo que adiviné?
(Ella se levanta se aleja unos pasos.)
Ella: - Que amo a otro.
El: - Lo dices para complacerme. Porque yo te lo pedí.
Ella: - No. Amo a otro.
El: - ¿A qué otro?
Ella: - A otro.
(Un silencio)
El: - Entonces ¿es verdad?
Ella: (Vuelve a sentarse. Dulcemente) - Sí. Es verdad.
(El se pasea. Aparenta un gran furor.)
El: - Siento celos. No finjo. Siento celos. Estoy muerto de celos. Quisiera matar a ese otro.
Ella: (Dulcemente) - Está allí.
El: - ¿Dónde?
Ella: - Allí. Entre los árboles.
El: - Iré en su busca.
Ella: - Cuidado. Tiene un revólver.
El: - Soy valiente.
(El sale. Al quedarse sola ella ríe. Se escucha el disparo de un arma de
(Silencio. Ella se pone de pie)
Ella: - Juan.
(Silencio. Ella corre hacia los árboles.)
ELLA : - Juan
(Silencio. Ella desaparece entre los árboles.)
ELLA : - Juan
(Silencio. La escena permanece vacía. Se oye lejos  el grito desgarrador de Ella.)
ELLA: - ¡¡¡¡¡Juaannnn !!!!!!!!!!!!!!
(Después de unos instantes desciende silenciosamente el TELON.)
I've Finished Watching"
A2,"Alma
by Cynthia Hitz
Hay una chica que se llama Alma. Alma tiene nueve años. Ella vive en un apartamento en Casper Wyoming con su familia. Casper Wyoming es un pueblo (town) pequeño pero tiene muchas tiendas. Casper tiene tiendas de zapatos tiendas de libros tiendas de manzanas y muchas otras tiendas.
Un día en el invierno está nevando en Casper. Hay nieve en la calle (street). Alma está en la calle cerca de las tiendas. Ella camina en la nieve en la calle y corre en la nieve. Cuando está caminando ve una pared (wall). La pared es como una pizarra. Hay muchos nombres en la pared. Ella ve el nombre María Agustín Tomás Sarita y muchos otros nombres. Alma escribe su nombre en la pared; A-L-M-A. Ella mira su nombre en la pared. En una ventana detrás de ella una muñeca aparece (appears).
Luego ella da una vuelta y ve la tienda. La tienda tiene una ventana grande. Dentro de la tienda muy cerca de la ventana hay una muñeca. Alma camina despacio hacia la tienda. Cuando Alma está cerca de la ventana mira la muñeca.
La muñeca tiene pelo rubio; Alma tiene pelo rubio.
La muñeca tiene ojos verdes; Alma tiene ojos verdes.
La muñeca tiene una gorra (hat) azul; Alma tiene una gorra azul.
La muñeca tiene un chaleco (vest) rosado; Alma tiene un chaleco rosado.
La muñeca tiene una bufanda (scarf) roja; Alma tiene una bufanda roja.
La muñeca tiene pantalones (pants) grises y mitones (mittons) marrones; Alma tiene
pantalones grises y mitones marrones también.
¡Qué interesante! La muñeca es idéntica a Alma.
Alma mira a su chaqueta y luego mira a la muñeca otra vez pero la muñeca no está cerca de la ventana. Alma mira en la ventana y busca la muñeca. Camina hacia la puerta de la tienda y mira por la ventana de la puerta. Luego Alma ve la muñeca otra vez. Ahora la muñeca está en otra mesa en la tienda.
Alma es curiosa y quiere entrar la tienda. Ella trata de (tries to) abrir la puerta pero la puerta no abre. La puerta está cerrada con llave (locked). Ella no puede entrar la tienda. Alma está enojada. Ella recoge la nieve forma una bola y la tira a la ventana de la puerta. Da una vuelta y camina en la calle.
Pero Alma se para porque la puerta de la tienda abre misteriosamente. Alma ve la puerta y camina hacia la puerta. Porque ella es curiosa ella abre la puerta más. Entra la tienda. Hay muchas muñecas en la tienda. Hay muñecas en el piso y en los estantes (shelves). Alma busca la muñeca similar a ella y la ve en otra mesa. Camina hacia la muñeca. Alma ve un muñeco en el piso. El muñeco está en un triciclo. Ella levanta el muñeco y lo pone en el piso otra vez. El muñeco quiere salir de la tienda y va en la dirección de la puerta. Trata de salir pero la puerta cierra. El muñeco continúa a tratar de salir pero no puede porque la puerta está cerrada.
Alma mira a la muñeca como ella otra vez pero ¡qué sorpresa! la muñeca no está en la mesa. Alma busca debajo de la mesa pero no está. Mira en los estantes y ve la muñeca en el estante. Camina al estante y empieza a subir. Hay dos muñecas con vestidos blancos. Sus ojos miran a Alma pero Alma no ve sus ojos. Alma sube el estante porque quiere la muñeca. Ella pone su mano más cerca y más cerca de la nariz de la muñeca. Por fin Alma toca la nariz de la muñeca.
Cuando toca la nariz de la muñeca cosas raras ocurren. Luego Alma está dentro de la muñeca. Los ojos de la muñeca son los ojos de Alma. Alma puede ver pero no puede salir de la muñeca.
Los otros muñecos también tienen ojos de otros niños. Ellos no pueden salir de los otros muñecos. ¡Qué raro y qué triste!
(Luego otra muñeca aparece en la tienda cerca de la ventana grande. La música empieza otra vez y la muñeca cerca de la ventana espera a una muchacha idéntica a ella.)"
A2,"Alma: Versión 1
Hay una niña que camina por la calle. Se llama Alma. Ella ve una pared. La pared tiene muchos nombres. Después ve una tienda. En la ventana Alma ve una muñeca. La muñeca está encima de una mesa. La muñeca tiene la misma ropa que Alma. La muñeca tiene pelo como Alma. Alma quiere entrar en la tienda pero la puerta está cerrada. La puerta se abre. ¡Alma está feliz! Alma entra a la tienda. La muñeca está encima de una mesa. Alma camina hacia la mesa. La puerta cierra. ¿Dónde está la muñeca? Alma busca la muñeca. Alma ve que ahora la muñeca está arriba del estante. Alma quiere la muñeca. Mucho. Alma camina hacia la muñeca pero la muñeca está muy arriba. Es imposible alcanzar la muñeca.

Alma:Versión 2
Hay una niña que camina por la calle. Se llama Alma. Ella ve una pared con muchos nombres. Alma escribe su nombre en la pared. Después ve una tienda interesante. Por la ventana ella ve que hay una muñeca encima de una mesa. La muñeca tiene la misma ropa que Alma. La muñeca lleva una gorra del mismo color. La muñeca tiene guantes de color marrón. También lleva un chaleco rosado. La muñeca tiene pelo rubio como Alma. Alma quiere entrar a la tienda pero la puerta está cerrada. Alma se enoja. Así que tira nieve a la puerta. De repente la puerta se abre. ¡Alma está feliz! Alma corre a la puerta y entra a la tienda. La muñeca está encima de una mesa. Alma camina hacia la mesa. Alma ve un muñeco en una bicicleta. La puerta cierra de repente. Alma mira otra vez la mesa pero la muñeca no está. ¿Dónde está la muñeca? Alma busca la muñeca. Alma ve que ahora la muñeca está arriba del estante. Alma quiere la muñeca. Mucho. Camina hacia la muñeca pero la muñeca está muy arriba. Alma intenta alcanzar la muñeca.
Alma:Versión 3
Hay una niña que camina por la calle. Se llama Alma. Alma escribe su nombre en una pared. En la pared hay muchos nombres de muchos chicos. Alma ve una tienda interesante. En la tienda hay una muñeca en una mesa. La muñeca tiene la misma ropa que Alma. La muñeca lleva una gorra del mismo color. La muñeca tiene guantes de color café. También lleva un chaleco rosado. La muñeca tiene pelo como Alma. La muñeca es rubia. Alma es rubia. La muñeca y Alma son gemelas. De repente Alma no ve la muñeca. La muñeca está en otra mesa en otra parte de la tienda. Alma quiere entrar en la tienda pero la puerta está cerrada y no hay luces en la tienda. Alma está frustrada. Alma agarra un poco de nieve y tira una bola de nieve a la puerta. Alma se va lentamente. Está triste. De repente la puerta abre. Alma corre a la puerta y entra en la tienda. Alma camina hacia la muñeca que está en la mesa. Otro muñeco está en el suelo. El muñeco tiene una bicicleta. El muñeco quiere salir de la tienda pero la puerta cierra. Alma mira al muñeco en la bicicleta y la muñeca desaparece. ¿Dónde está la muñeca? Alma busca la muñeca. Alma ve que ahora la muñeca está muy arriba en un gabinete. Alma quiere la muñeca. Mucho. Alma camina hacia la muñeca pero la muñeca está muy arriba. Es imposible alcanzar la muñeca. Alma quiere la muñeca. Alma ve un sofá y…"
A2,
A2,"Un abuelo y su nieto salieron de viaje con un burro. El nieto había pasado las vacaciones con su abuelo y ahora volvía a casa de sus padres para empezar nuevamente el colegio. A ratos el abuelo o el nieto se subían al burro y así iban haciendo el viaje más cómodo.
El primer día de viaje llegaron a un pueblo. En ese momento el abuelo iba sentado sobre el burro y el nieto iba caminando al lado.
Al pasar por la calle principal del pueblo algunas personas se enfadaron cuando vieron al viejo sobre el burro y al niño caminando. Decían:
- ¡Parece mentira! ¡Qué viejo tan egoísta! Va montado en el burro y el pobre niño a pie.
Al salir del pueblo el abuelo se bajó del burro. Llegaron a otro pueblo. Como iban caminando los dos junto al burro un grupo de muchachos se rió de ellos diciendo:
- ¡Qué par de tontos! Tienen un burro y en lugar de montarse van los dos andando.
Salieron del pueblo el abuelo subió al niño al burro y continuaron el viaje.
Al llegar a otra aldea la gente exclamó escandalizada:
- ¡Qué niño más maleducado! ¡Qué poco respeto! Va montado en el burro y el pobre viejo caminando a su lado.
En las afueras de la aldea el abuelo y el nieto se subieron los dos al burro. Pasaron junto a un grupo de campesinos y éstos les gritaron:
- ¡Sinvergüenzas! ¿Es que no tenéis corazón? ¡Vais a reventar al pobre animal!
El anciano y el niño se cargaron al burro sobre sus hombros. De este modo llegaron al siguiente pueblo. La gente acudió de todas partes. Con grandes risotadas los pueblerinos se burlaban diciendo:
- ¡Qué par de tontos! Nunca hemos visto gente tan tonta. Tienen un burro y en lugar de montarse lo llevan a cuestas.
Al salir del pueblo el abuelo después de pensar un buen rato le dijo a su nieto:
- Ya ves que hay que tener opinión propia y no hacer mucho caso de lo que diga la gente."
A2,"Era la víspera del día de Navidad de 1971 y todos queríamos llegar a casa.
Estábamos de mal humor porque el avión llevaba siete horas de retraso.
De repente nos adentramos en una nube muy oscura.
Mi madre estaba algo ansiosa pero yo no.
Me gustaba volar.
Diez minutos más tarde era obvio que algo no iba bien.
Hubo una fuerte turbulencia y el avión se movía arriba y abajo.
Maletas y paquetes caían de los compartimentos.
Salieron volando regalos flores y pasteles de navidad.
Cuando vi rayos alrededor del avión me dio miedo.
Mi madre y yo nos dimos la mano aunque no podíamos hablar.
Otros pasajeros empezaron a llorar y a gritar.
Tras unos diez minutos vi una fuerte llamarada en el motor exterior a la izquierda del avión.
Mi madre dijo con calma: “Esto es el fin se acabó”.
Esas fueron las últimas palabras que le oí decir.
(Gritos)
El avión empezó a caer en picado.
Todo estaba oscuro y la gente gritaba.
En ese momento solo tenía en la cabeza el rugido de los motores.
De repente el ruido paró y me encontré fuera del avión.
Estaba en caída libre atada a mi asiento.
Lo único que podía escuchar era el ruido del viento.
Me sentí completamente sola.
Podía ver cómo me acercaba a la selva.
Entonces perdí la conciencia y no recuerdo nada del impacto.
Después supe que el avión se partió en varias piezas a unos 3 kilómetros de altitud.
Me desperté al día siguiente.
Mi primer pensamiento fue: ""He sobrevivido a un accidente de avión"".
Le grité a mi madre pero solo escuchaba los ruidos de la selva.
Estaba completamente sola.
Me había roto la clavícula y tenía algunos cortes profundos en las piernas pero las heridas no eran graves.
Más tarde me di cuenta de que me había roto un ligamento de la rodilla pero podía caminar.
Antes del accidente había pasado un año y medio con mis padres en su estación de investigación en la jungla a unos 30 kilómetros de distancia.
Aprendí mucho sobre la vida en la selva.
No es tan peligrosa.
No es el infierno verde que la gente se piensa que es.
Podía oír a los aviones pasar buscando los restos de la aeronave pero la selva era muy densa y no podía verlos
I've Finished Watching"
A2,"Pili: ¡Qué guapa estás Pepa! Pareces otra.
Pepa: ¿Qué pasa? ¿Me ves tan horrorosa normalmente?
Pili: Que no tonta. Ya sabes que eres atractiva y tienes buen tipo. Pero hoy estás especialmente radiante. Además esa chaqueta te queda muy bien.
Pepa: Me la compré el otro día en las rebajas. Es bonita ¿verdad?
Pili: Sí muy mona. Y ese color te favorece mucho.
Pepa: ¿Ah sí? Es un poco llamativo pero bueno... Por cierto ese bolsito que llevas es una monada. ¿Dónde lo compraste?
Pili: En una tienda muy chula en la calle Fuencarral. Tiene unas cosas super graciosas y originales. Pero cuéntame Pepa ¿por qué vas tan arreglada hoy? ¿Has quedado con Tom luego?
Pepa: Pues sí. Vamos a cenar en un marroquí que dicen que es muy bueno. Y creo que el sitio es un poco elegante.
Pili: ¿No será uno que está en la calle Recoletos?
Pepa: ¿Cómo lo sabías?
Pili: Porque es el único así. Bueno Pepa el sitio es ideal ya verás. Y aparte de la decoración que es preciosa los camareros son guapísimos. ¡Qué envidia! chica. Te lo vas a pasar bomba.
I've Finished Watching"
A2,"La pregunta es:
¿Cuál es tu animal favorito?
La verdad es que mi animal favorito son las focas.
Sí las focas. Porque creo que son impresionantes.
Me encanta cómo las focas pueden jugar con una pelota siendo que no las tienen en su ambiente natural y cómo son tan buenas jugando con pelotas.
Eso me encanta de ellas.
Olga: Hola me llamo Olga soy de México.
Daniel: Hola me llamo Daniel. Soy de Chile
Olga: Bueno la pregunta es: ¿cuál es tu postre favorito?
Daniel: El mío es el pastel de chocolate. ¡Me encanta! Y me gusta mucho porque combina o puede combinar muchos tipos de chocolate. Lo hace muy dulce. Y también viene muy bien con un buen café. ¿Y el tuyo?
Olga: El mío es el pie de queso. El pie de queso me encanta porque es muy suave muy dulce y además combina con muchas frutas como la mermelada mermelada de fresa o de zarzamora o de moras azules o hasta con nueces encima es muy sabroso. Y combina muy bien con el café o también con té con leche.
Olga: Hola. Soy Olga de México.
Daniel: Hola. Yo soy Daniel de Chile.
Olga: La pregunta es: ¿qué te gustaba hacer cuando eras niño?
Daniel: A mi me gustaba mucho jugar fútbol pero también me gustaba mucho estudiar capitales y países del mundo. Cuando era niño me sabía muchos pero lamentablemente creo que ya olvidé todo. ¿Y tú?
Olga: Bueno yo también tenía pasatiempos muy extraños. A mi me gustaba armar rompecabezas. Siempre cuando mis hermanos jugaban a otras cosas yo estaba sola y me ponía a armar rompecabezas de muchas películas de Disney por ejemplo “La Bella y la Bestia” o “La Sirenita”. Entonces mi mamá siempre me compraba muchos rompecabezas. Y ahora todavía me gusta pero claro armo rompecabezas más difíciles.
Daniel: Hola soy Daniel. Soy de Chile.
Olga: Hola yo soy Olga de México.
Daniel: La pregunta es: ¿cuántos hermanos o hermanas tienes?
Olga: Yo no tengo muchos hermanos. Solamente tengo una hermana mayor y un hermano menor. Mi hermana es un año mayor que yo; se llama Gabriela. Mi hermano es un año menor que yo y se llama Francisco pero yo les digo “Gabi” y “Paco”. ¿Y tú?
Daniel: Yo tengo una hermana y un hermano. Ambos son mayores que yo. Mi hermana es seis años mayor que yo; y mi hermano cuatro. Mi hermana se llama Paz y mi hermano se llama Andrés. Yo soy el más chico y a mis hermanos les dijo “Pachi” y “Andi”.
Daniel: Hola soy Daniel. Soy de Chile.
Olga: Hola soy Olga. Soy de México.
Daniel: La pregunta es: ¿cuál fue tu primer trabajo?
Olga: Mi primer trabajo fue cuando yo estaba estudiando en la universidad. Yo trabajé vendiendo zapatos en una zapatería. Trabajé con mi hermana de hecho mi hermana me introdujo a ese trabajo porque yo necesitaba dinero para viajar. Porque el siguiente semestre iba a ir a Alemania. ¿Y tú?
Daniel: Mi primer trabajo también fue cuando estudiaba en la universidad. Y fue de mesero en un restaurant italiano. Fue muy interesante porque era la primera vez que trabajaba y con ese trabajo aprendí a conocer muchas personas y también mucho la comida... que es muy importante.
Hola. Soy Daniel de Chile. Y la pregunta es: ¿es tu ciudad muy cara?
Bueno la verdad es que Santiago puede ser muy cara o también puede ser muy barata. Todo depende de los lugares a los que vayas.
Si quieres hacerlo muy barato tienes que ir a los mercados y a las ferias que están por toda la ciudad. Pero si quieres hacerlo muy caro tienes que ir a restaurantes y hoteles.
Todo depende de lo que quieras hacer.

I've Finished Watching"
A2,"Pepa: Así que sigues con ese pibe Pili.
Pili: Pues sí y nos está yendo bastante bien. Fíjate ya llevamos tres meses juntos.
Pepa: Es verdad. Me acuerdo de que te lo ligaste en Semana Santa y ya estamos en julio. ¡Increíble!
Pili: La verdad es que sí. Y nos llevamos de miedo. Además parece que la relación va en serio.
Pepa: Y yo que pensé que no ibais a durar que era una aventura de primavera...
Pili: De eso nada. Por fin me he echado un novio de verdad. De hecho sigo convencida de que es el hombre de mi vida.
Pepa: ¡Qué suerte! Pili. A ver si llego a conocer a alguien así un día de estos.
Pili: Pues ya es hora. Dejaste de salir con Javi hace un año y desde entonces no te has enrollado con nadie. Ni siquiera un ligue para levantarte la moral.
Pepa: Mira Pili ya sabes que esas cosas no me van. Ni los sitios de ligar tampoco. Prefiero encontrarme un tío de una forma sana y natural. A través de amigos en un cursillo en el trabajo...
Pili: Oye ¿y el americano que te presenté el otro día? ¿Qué tal te cayó?
Pepa: Ah muy bien pero no creo que sea mi tipo. De todas formas me pidió el teléfono y vamos a quedar un día de estos...
I've Finished Watching"
A2,"Pili: Oye Pepa ¿sabes qué? Creo que me he enamorado otra vez.
Pepa: ¡No me digas! ¿De ese chico que conociste la otra noche? ¿El guaperas ése?
Pili: Es un encanto de persona. De hecho estoy loca por él.
Pepa: ¡Qué peligro! A ver si vas a perder la cabeza por ese Don Juan.
Pili: Pues parece que yo le gusto bastante también. Hasta creo que está un poco quedado conmigo. Anoche me dijo que me amaba locamente.
Pepa: Eso lo dicen todos. Oye Pili ten mucho cuidado que ya sabes que eres muy enamoradiza. Además acabas de romper con Luis y no sería mala idea esperar un poco antes de tener otro lío.
Pili: Mira Pepa te adoro pero eres una pesada. Ya sabes que a Luis lo aprecio mucho pero nuestra historia no iba a durar.
Pero vamos a ver el tío éste me chifla. Realmente me cae genial. De hecho estoy convencida de que es el futuro padre de mis hijos.
Pepa: Bueno vale tía pero espero que no le hayas dicho que lo quieres ni nada de eso.
Pili: Oye guapa romántica soy ¡pero no tonta perdida! Me encanta este tío pero sé mejor que nadie que a los hombres hay que seducirlos con muchas artimañas. Así que de momento nada. Disfruto que la vida es breve...
I've Finished Watching"
A2,"Pili: ¿Qué tal me quedan estos vaqueros?
Pepa: Un poco justitos. Una talla más grande a lo mejor...
Pili: ¡Qué dices! Lo ceñido está de moda. Mira me los quedo que están muy rebajados.
Pepa: ¡Estás loca! ¡Pero si ya tienes muchísima ropa!
Pili: Oye Pepa sólo voy de compras en las rebajas así que déjame en paz.
Pepa: Vale vale pero venga no te pruebes más cosas.
Pili: Espera sólo queda esta chupa. ¡Anda! pero si no tiene etiqueta...
Pepa: No pasa nada. La dependienta sabrá qué precio tiene.
Pili: Pues pregúntaselo tú por favor que me puso muy mala cara cuando entré en el probador.
Pepa: No me extraña. Llevabas diez prendas cuando el límite son seis.
Pili: Y ya que vas pregúntale si el bolso que está en el escaparate lo tienen en negro.
(Unos minutos más tarde)
Pepa: Cuesta 60 euros tu chaqueta. Un poco timo ¿no te parece?
Pili: Bueno pero es de marca. La relación calidad-precio está bien. ¿Y qué te dijo del bolso?
Pepa: Que en negro no quedan. Venga date prisa que van a cerrar la tienda ya.
(Después en la calle)
Pepa: Escucha es la última vez que voy de tiendas contigo. Y encima está todo cerrado ahora y no puedo hacer la compra.
Pili: Tranquila te invito a comer ¿vale? Oye y ¿me echas una mano? Estas bolsas pesan un huevo ...
I've Finished Watching"
A2,"Pili: No mires Pepa pero acaba de entrar el tío más odioso del planeta...
Pepa: ¡Ah! ya sé quién dices ése de la camisa naranja. Tienes toda la razón es un pesado. Yo tampoco lo aguanto.
Pili: ¡No lo mires! Si se acerca a nuestra mesa me voy a poner mala. De verdad a ese tío no lo soporto.
Pepa: A mí también me cae fatal. Además es un cotilla de mucho cuidado. Es de los que ponen a parir a la gente a sus espaldas.
Pili: ¿Ah sí? Pues eso es otra cosa que me saca de quicio. Pero ¡si no hay quien aguante a ese petardo! Y encima es un arrogante.
Pepa: Es verdad Pili es un ser totalmente repugnante. Y su sonrisa no me gusta nada tampoco. Es más falsa que el color de tu pelo.
Pili: Oye guapa no te metas con mi nuevo “look” que me ha costado un ojo de la cara.
Pepa: Tranquila sólo era un decir. Anda termina tu cerveza rápido que vamos a escaparnos antes de que nos vea ese imbécil.
Pili: Ya nos ha visto. ¡Se nos está acercando! ¡Dios mío Pepa me voy a poner enferma de verdad! Venga paga al camarero y vámonos corriendo...
I've Finished Watching"
A2,"Pepa: ¡Qué hombre más hortera ! Fíjate el abrigo de piel que lleva.
Pili: Bueno es un poco extravagante pero me hace gracia . Además dicen que es un tío muy progre .
Pepa: También he oído que es un egoísta tremendo y que tiene un genio ...
Pili: Normal  como todos los artistas. Mira no me vas a cambiar de idea . A mí me cae genial ese tío. Aparte de que está buenísimo .
Pepa: ¿Lo ves atractivo? En fin chica sobre gustos no hay nada escrito .
Pili: La que me da repelús es su mujer. Es una víbora ...
Pepa: Pues es una tía muy culta y preparada . Por lo visto vale mucho.
Pili: ¡Qué dices! Ésa es una interesada y encima va de diva ...
Pepa: Nada le tienes manía porque está con ése. Bueno dejemos de mirar el Hola y hablemos de tu fiesta. A ver ¿a quién vas a invitar?
Pili: No sé va a ser difícil. En mi nueva casa caben como mucho treinta personas.
Pepa: Pues venga hacemos la lista. Paco Teresa Mónica Manolo Pedro Ana...
Pili: Ana no que es una aguafiestas. Yo sólo quiero gente divertida .
Pepa: Bueno es un poco seria pero es simpática . Por lo menos a mí me parece maja .
Pili: ¿Ah sí? Pues cuando bebe se pone super borde la tía. Es muy desagradable.
Pepa: Bueno vale Ana no. ¿Y José Luis? Ése sí que es muy gracioso y vital .
Pili: Sí es un tío encantador . Y muy listo . Pero su novia es más rara...
Pepa: Tienes razón. De entrada es muy dulce y educada  pero luego es una envidiosa . Y tiene una mala leche ...
Pili: Sí es un poco bruja . En fin él tampoco es un santo. Venga apúntalos en la lista que animarán el tema . En una fiesta hace falta un poco de emoción ...
I've Finished Watching"
